employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-93491436,Shaan,Karnik,Male,West Bengal,Kolkata,2017-06-01,Sales,Sales Representative,Bachelor,60770,Good,Yes,1987-05-07,
00-42559181,Lavanya,Shetty,Female,West Bengal,Durgapur,2018-03-06,Customer Service,Help Desk Technician,High School,65730,Good,No,1982-03-15,
00-26944674,Ayesha,Khatri,Male,West Bengal,Kolkata,2023-08-06,Operations,Logistics Coordinator,Bachelor,70541,Good,No,1986-11-06,
00-22832144,Kimaya,Dhar,Female,West Bengal,Kolkata,2024-11-04,Operations,Logistics Coordinator,Bachelor,58586,Good,No,1973-02-01,
00-73019381,Nitya,Varty,Female,Madhya Pradesh,Indore,2020-12-30,Operations,Inventory Specialist,Bachelor,64722,Good,No,1983-01-15,
00-94397189,Nishith,Barad,Female,West Bengal,Howrah,2016-08-27,Operations,Logistics Coordinator,Bachelor,68556,Satisfactory,No,1959-11-03,
00-21408835,Emir,Wagle,Female,West Bengal,Durgapur,2021-01-01,Sales,Sales Manager,PhD,88535,Satisfactory,No,1967-08-02,
00-91905450,Aniruddh,Rao,Female,West Bengal,Kolkata,2017-01-20,Finance,Financial Analyst,Bachelor,68568,Satisfactory,No,1978-11-15,
00-56218260,Aayush,Devan,Female,West Bengal,Howrah,2020-12-27,Sales,Sales Specialist,Bachelor,77564,Good,No,1986-07-04,
00-13347052,Aarav,Doshi,Male,West Bengal,Kolkata,2022-06-22,Sales,Sales Specialist,PhD,82524,Excellent,No,1991-08-10,
00-84935254,Vaibhav,Sethi,Female,West Bengal,Kolkata,2020-08-08,Marketing,Content Creator,Bachelor,57283,Satisfactory,No,1978-07-31,
00-29583570,Indranil,Bava,Female,West Bengal,Durgapur,2016-01-21,IT,IT Support Specialist,Bachelor,60414,Needs Improvement,No,2000-07-31,
00-69677601,Tushar,Chokshi,Male,Uttar Pradesh,Prayagraj,2017-09-08,Sales,Sales Specialist,PhD,72691,Satisfactory,No,1963-01-29,
00-64022294,Kanav,Kakar,Female,West Bengal,Howrah,2020-10-15,Operations,Inventory Specialist,High School,59612,Satisfactory,No,1994-03-06,
00-54551385,Umang,Barad,Male,West Bengal,Kolkata,2020-04-18,Operations,Operations Analyst,Bachelor,87569,Satisfactory,No,1967-08-01,
00-59939933,Zeeshan,Sachdeva,Female,West Bengal,Howrah,2020-01-09,Customer Service,Support Specialist,Bachelor,54893,Satisfactory,No,1976-10-22,
00-12799227,Rohan,Solanki,Male,West Bengal,Durgapur,2020-01-14,Operations,Logistics Coordinator,Bachelor,68821,Excellent,Yes,2004-06-15,
00-87297675,Fateh,Dora,Male,West Bengal,Kolkata,2023-02-25,Customer Service,Customer Service Representative,Bachelor,64878,Needs Improvement,No,1986-01-14,
00-66250899,Prerak,Kari,Male,West Bengal,Kolkata,2021-12-28,Sales,Sales Representative,Bachelor,68794,Satisfactory,Yes,1992-01-31,
00-95581622,Yasmin,Chaudry,Male,Uttar Pradesh,Noida,2015-02-16,Customer Service,Help Desk Technician,Bachelor,83115,Good,No,1979-06-13,
00-30565671,Myra,Sharma,Female,Madhya Pradesh,Indore,2020-09-21,IT,Software Developer,Master,91413,Good,Yes,1979-05-12,
00-11982755,Vritika,Aurora,Male,West Bengal,Howrah,2018-12-08,Marketing,Marketing Coordinator,Bachelor,60902,Excellent,No,1993-07-25,
00-62144567,Anika,Chahal,Female,West Bengal,Howrah,2018-01-06,Operations,Logistics Coordinator,Bachelor,62098,Needs Improvement,No,1992-08-25,
00-41343627,Faiyaz,Bassi,Male,West Bengal,Kolkata,2019-10-09,Operations,Operations Analyst,Master,75626,Satisfactory,Yes,2000-04-27,
00-69599673,Miraan,Kari,Female,West Bengal,Durgapur,2023-12-04,Operations,Inventory Specialist,Bachelor,66849,Satisfactory,No,1969-12-03,
00-52727864,Kavya,Saran,Male,Uttar Pradesh,Noida,2017-08-05,Sales,Sales Representative,Bachelor,83189,Satisfactory,Yes,1979-01-15,
00-39886356,Purab,Deshmukh,Male,Madhya Pradesh,Bhopal,2019-01-09,Marketing,SEO Specialist,Bachelor,83662,Needs Improvement,No,1992-05-27,
00-50109750,Rati,Manda,Male,Uttar Pradesh,Noida,2020-07-05,Operations,Logistics Coordinator,Bachelor,66713,Good,No,1981-11-24,
00-28792282,Chirag,Setty,Male,Madhya Pradesh,Indore,2018-09-26,Sales,Sales Consultant,PhD,88367,Satisfactory,Yes,1968-04-09,
00-78723270,Indrans,Chokshi,Male,West Bengal,Kolkata,2017-01-26,IT,Software Developer,Master,97272,Good,No,1994-03-20,
00-63481505,Vivaan,Sane,Male,Rajasthan,Jaipur,2021-05-27,Sales,Sales Consultant,Master,69355,Satisfactory,No,1987-10-08,
00-92257967,Aniruddh,Bahl,Male,Madhya Pradesh,Bhopal,2023-07-13,Sales,Sales Specialist,Master,83710,Good,No,1992-03-30,
00-50438993,Adah,Thakur,Male,Madhya Pradesh,Gwalior,2019-06-30,Sales,Sales Representative,Bachelor,84486,Good,No,1977-02-10,
00-34206172,Zain,Chahal,Male,Madhya Pradesh,Gwalior,2018-01-06,Operations,Inventory Specialist,High School,66461,Satisfactory,No,1974-04-27,
00-47847277,Kashvi,Yadav,Male,West Bengal,Durgapur,2022-01-18,Operations,Operations Analyst,Master,74802,Good,Yes,1983-01-14,
00-28903037,Nirvi,Balay,Male,West Bengal,Howrah,2023-10-26,Customer Service,Help Desk Technician,High School,59954,Needs Improvement,Yes,1983-05-29,
00-50464166,Ranbir,Savant,Female,West Bengal,Kolkata,2020-04-19,Sales,Sales Consultant,Bachelor,68624,Good,No,2002-11-27,
00-20739634,Saira,Khatri,Male,West Bengal,Howrah,2019-03-20,Sales,Sales Consultant,Bachelor,96812,Good,No,1998-09-27,
00-24845948,Zaina,Deol,Male,West Bengal,Durgapur,2022-01-10,Customer Service,Support Specialist,High School,57317,Satisfactory,Yes,1992-12-23,
00-63461642,Oorja,Deshpande,Male,Madhya Pradesh,Bhopal,2021-12-05,Sales,Sales Specialist,PhD,57404,Good,No,1991-01-21,
00-55370500,Kanav,Dalal,Male,Madhya Pradesh,Gwalior,2018-09-25,IT,Software Developer,Master,92257,Good,No,1975-12-03,
00-88511877,Alia,Tailor,Female,Uttar Pradesh,Lucknow,2024-01-01,HR,Recruiter,Bachelor,59334,Good,No,1984-04-22,
00-76972974,Nehmat,Bains,Female,Uttar Pradesh,Noida,2020-12-05,IT,IT Support Specialist,High School,55818,Satisfactory,No,2002-05-27,
00-31763610,Jivika,Tiwari,Female,West Bengal,Howrah,2017-11-29,Marketing,Marketing Coordinator,Bachelor,52261,Good,Yes,2004-06-06,
00-18245547,Adira,Mammen,Female,West Bengal,Kolkata,2017-09-30,IT,Software Developer,Master,101680,Needs Improvement,No,1987-01-05,
00-98202384,Ayesha,Sule,Female,Rajasthan,Udaipur,2017-03-31,Operations,Logistics Coordinator,Bachelor,60615,Needs Improvement,No,1988-03-07,
00-90501614,Saanvi,Vala,Female,West Bengal,Durgapur,2017-10-16,Customer Service,Customer Service Representative,High School,59197,Good,No,1995-11-30,
00-21081940,Badal,Dhar,Male,West Bengal,Howrah,2018-05-22,Sales,Sales Representative,Bachelor,75264,Good,No,1999-08-08,
00-28696461,Dhruv,Ram,Female,West Bengal,Durgapur,2020-05-22,Sales,Sales Consultant,PhD,108804,Good,No,1981-09-11,
00-47518437,Amani,Tara,Male,West Bengal,Howrah,2015-07-03,Marketing,SEO Specialist,Bachelor,92700,Good,No,1981-12-17,
00-68395899,Inaaya ,Bumb,Male,West Bengal,Kolkata,2019-05-25,Customer Service,Customer Service Representative,High School,59886,Good,Yes,1984-11-14,
00-90543284,Nirvi,Yohannan,Female,West Bengal,Durgapur,2016-05-24,IT,System Administrator,Bachelor,82456,Good,No,1982-07-12,
00-75145653,Samaira,Majumdar,Female,West Bengal,Howrah,2017-07-30,Operations,Logistics Coordinator,Bachelor,62673,Satisfactory,No,1977-06-07,
00-28634058,Hunar,Dyal,Male,West Bengal,Howrah,2023-10-13,Sales,Sales Representative,Bachelor,72618,Satisfactory,No,1962-06-23,
00-21678669,Navya,Ghose,Male,Delhi,New Delhi,2019-06-08,IT,Software Developer,Master,94113,Excellent,Yes,1997-12-31,
00-33734184,Jayant,Mannan,Female,Tamil Nadu,Vellore,2023-06-06,Operations,Logistics Coordinator,Bachelor,61798,Satisfactory,No,1983-01-10,
00-42311297,Umang,Kaur,Female,Rajasthan,Udaipur,2020-05-14,Operations,Logistics Coordinator,Bachelor,56711,Needs Improvement,No,1998-10-02,
00-91084098,Tiya,Dhingra,Female,West Bengal,Howrah,2017-02-27,Customer Service,Help Desk Technician,Bachelor,69792,Satisfactory,Yes,2001-10-19,
00-39701146,Pari,Sheth,Male,West Bengal,Howrah,2024-12-11,IT,System Administrator,Master,77866,Good,Yes,1977-12-14,
00-14431462,Bhamini,Sandal,Female,West Bengal,Kolkata,2024-07-29,Finance,Accounts Payable Specialist,Bachelor,51665,Satisfactory,No,2003-09-28,
00-40954383,Yuvraj ,Gole,Male,West Bengal,Kolkata,2020-06-16,IT,IT Support Specialist,High School,61360,Needs Improvement,No,1997-06-29,
00-50543196,Dhruv,Ramachandran,Male,West Bengal,Durgapur,2020-04-08,IT,Software Developer,Master,87535,Good,No,1982-01-04,
00-34823106,Hiran,Ganesan,Male,Madhya Pradesh,Gwalior,2017-12-26,Sales,Sales Representative,Bachelor,73606,Needs Improvement,No,1988-04-05,
00-88522560,Taimur,Roy,Male,West Bengal,Durgapur,2015-07-01,Marketing,Content Creator,High School,57156,Satisfactory,No,1999-09-17,
00-96300248,Alisha,Shetty,Female,West Bengal,Howrah,2017-07-29,Customer Service,Customer Service Representative,High School,62188,Satisfactory,Yes,1997-12-07,
00-40291991,Pihu,Butala,Female,West Bengal,Durgapur,2019-12-12,Operations,Logistics Coordinator,Bachelor,58775,Good,No,1997-05-04,
00-91027620,Arnav,Garg,Male,West Bengal,Kolkata,2016-07-15,Marketing,Content Creator,Bachelor,61153,Satisfactory,No,1991-03-02,
00-12909691,Mishti,Bora,Male,Madhya Pradesh,Gwalior,2017-08-21,Customer Service,Customer Service Representative,High School,60380,Good,Yes,2000-01-22,
00-55847650,Shlok,Madan,Male,West Bengal,Durgapur,2019-09-03,Marketing,Marketing Coordinator,Bachelor,64933,Satisfactory,No,1973-07-24,
00-34723692,Shanaya,Buch,Male,Madhya Pradesh,Indore,2023-11-27,Marketing,Content Creator,High School,60923,Good,Yes,1994-01-25,
00-47684709,Yasmin,Mangat,Male,West Bengal,Kolkata,2022-02-24,Operations,Logistics Coordinator,Bachelor,62070,Good,No,1967-08-01,
00-59454698,Vritika,Chauhan,Female,West Bengal,Howrah,2018-11-17,Customer Service,Support Specialist,High School,58950,Excellent,Yes,1972-01-28,
00-10329821,Rania,Hora,Female,Maharashtra,Nagpur,2022-02-01,Marketing,Marketing Coordinator,Bachelor,55402,Satisfactory,No,1996-07-02,
00-29143006,Aaina,Wable,Male,West Bengal,Howrah,2017-02-13,Customer Service,Support Specialist,High School,58681,Needs Improvement,No,1981-12-27,
00-56188173,Damini,Magar,Male,West Bengal,Kolkata,2022-01-17,Operations,Inventory Specialist,Bachelor,59987,Good,No,1988-10-11,
00-41451618,Elakshi,Ben,Female,West Bengal,Howrah,2016-08-11,Customer Service,Help Desk Technician,Bachelor,68654,Good,No,2003-02-15,
00-94224928,Aarush,Datta,Male,West Bengal,Kolkata,2019-12-29,Sales,Sales Specialist,Master,65218,Good,No,1971-05-14,
00-20129246,Ira,Salvi,Male,West Bengal,Howrah,2017-03-05,Operations,Inventory Specialist,High School,66089,Good,Yes,1975-01-26,
00-69202385,Seher,Comar,Female,Rajasthan,Udaipur,2022-09-23,Operations,Logistics Coordinator,Bachelor,57170,Excellent,No,1980-08-09,
00-11724501,Rhea,Subramaniam,Male,West Bengal,Durgapur,2023-05-11,Customer Service,Support Specialist,High School,63500,Good,Yes,1987-07-23,
00-49689300,Ayesha,Bhardwaj,Male,Madhya Pradesh,Indore,2024-05-06,Operations,Logistics Coordinator,Bachelor,63381,Needs Improvement,No,1996-12-06,
00-92447104,Sana,Toor,Female,Madhya Pradesh,Indore,2022-11-06,Customer Service,Customer Service Representative,High School,62543,Needs Improvement,No,1984-10-14,
00-99936616,Umang,Mahal,Male,Madhya Pradesh,Gwalior,2019-12-30,HR,Recruiter,High School,62102,Excellent,No,1978-07-06,
00-66468105,Vivaan,Lal,Male,Madhya Pradesh,Bhopal,2022-09-13,Sales,Sales Representative,Bachelor,79361,Good,No,1987-07-09,
00-56251543,Vihaan,Choudhary,Male,Madhya Pradesh,Bhopal,2017-08-13,Operations,Operations Analyst,Bachelor,88413,Satisfactory,Yes,1985-11-23,
00-66115154,Stuvan,Shere,Male,West Bengal,Howrah,2016-06-07,Operations,Inventory Specialist,High School,56858,Good,Yes,1984-01-27,
00-87242120,Prisha,Sheth,Male,Rajasthan,Udaipur,2017-02-11,Sales,Sales Consultant,PhD,85479,Good,Yes,1981-04-02,
00-96973489,Mamooty,Reddy,Male,West Bengal,Howrah,2018-09-08,Customer Service,Help Desk Technician,Bachelor,87149,Good,No,1974-03-28,
00-64597014,Amani,Brahmbhatt,Male,Uttar Pradesh,Prayagraj,2022-11-21,Operations,Operations Analyst,Master,85900,Satisfactory,No,1970-04-12,
00-18036166,Rania,Wason,Male,West Bengal,Kolkata,2017-10-20,IT,IT Support Specialist,High School,63539,Good,No,1996-01-11,
00-25284337,Kanav,Sehgal,Male,Madhya Pradesh,Indore,2019-01-01,IT,Software Developer,Master,84384,Satisfactory,No,1978-06-17,
00-69297263,Yashvi,Krishnan,Male,Delhi,New Delhi,2015-11-07,Customer Service,Support Specialist,High School,67225,Good,No,1976-05-04,
00-74132366,Emir,Kota,Female,West Bengal,Howrah,2021-02-26,IT,Software Developer,Bachelor,79510,Good,No,1990-04-14,
00-43027552,Devansh,Saran,Male,West Bengal,Kolkata,2017-04-30,HR,Recruiter,Bachelor,84435,Satisfactory,No,1976-06-01,
00-75269328,Nakul,Shroff,Male,West Bengal,Kolkata,2016-06-06,Customer Service,Help Desk Technician,Bachelor,80410,Excellent,No,1989-09-06,
00-30845672,Romil,Tella,Male,Madhya Pradesh,Bhopal,2016-03-22,Sales,Sales Representative,Bachelor,71895,Satisfactory,Yes,1991-11-19,
00-95330116,Hrishita,Ray,Female,West Bengal,Durgapur,2020-02-07,IT,Software Developer,Bachelor,75694,Good,Yes,1996-02-11,
00-78803866,Kanav,Arora,Female,West Bengal,Howrah,2018-01-07,Operations,Inventory Specialist,Bachelor,54123,Good,No,1997-03-30,
00-21245841,Aniruddh,Divan,Female,Tamil Nadu,Tiruchirappalli,2016-02-17,Operations,Inventory Specialist,High School,53484,Satisfactory,No,1987-02-17,
00-51818089,Lakshay,Chander,Female,West Bengal,Durgapur,2017-11-18,Marketing,Content Creator,Bachelor,57275,Good,No,1980-08-08,
00-42862031,Urvi,Sangha,Female,West Bengal,Durgapur,2019-01-28,IT,System Administrator,Master,97215,Excellent,No,1983-05-09,
00-42971677,Darshit,Date,Male,West Bengal,Howrah,2020-06-24,Operations,Logistics Coordinator,Bachelor,68139,Satisfactory,No,1971-09-04,
00-29931688,Fateh,Kakar,Male,West Bengal,Kolkata,2023-05-19,HR,HR Assistant,High School,57571,Satisfactory,Yes,2002-04-21,
00-19817970,Nitara,Jaggi,Male,West Bengal,Howrah,2017-01-05,Finance,Financial Analyst,Bachelor,76411,Good,No,1984-10-24,
00-56248692,Rasha,Raju,Male,Madhya Pradesh,Gwalior,2020-04-26,Operations,Operations Analyst,Bachelor,92303,Satisfactory,No,1992-09-17,
00-61015999,Shlok,Hari,Male,Uttar Pradesh,Lucknow,2018-05-26,Customer Service,Support Specialist,High School,66443,Satisfactory,Yes,1986-10-06,
00-74256437,Lakshay,Doshi,Male,West Bengal,Durgapur,2022-06-16,Operations,Logistics Coordinator,Bachelor,60568,Good,No,1987-01-15,
00-44608672,Miraya,Raja,Female,West Bengal,Durgapur,2016-12-23,Operations,Inventory Specialist,Bachelor,66853,Satisfactory,Yes,1965-10-02,
00-37072445,Anvi,Ravi,Male,West Bengal,Howrah,2023-08-27,Sales,Sales Representative,Bachelor,78216,Good,No,1971-01-04,
00-55969372,Kiara,Bail,Female,West Bengal,Kolkata,2020-09-20,IT,IT Support Specialist,High School,63056,Good,No,1982-12-06,
00-80302293,Ayesha,Babu,Female,Delhi,New Delhi,2017-07-14,Customer Service,Help Desk Technician,Bachelor,78606,Excellent,Yes,1987-10-03,
00-46881809,Samar,Gill,Female,Karnataka,Mangalore,2022-01-13,Customer Service,Support Specialist,Bachelor,54838,Good,Yes,1983-12-11,
00-62054365,Onkar,Sarma,Male,West Bengal,Durgapur,2023-07-03,Operations,Inventory Specialist,Bachelor,67028,Good,No,1999-07-05,
00-67441199,Yasmin,Handa,Male,Uttar Pradesh,Lucknow,2019-10-20,Customer Service,Help Desk Technician,Bachelor,80376,Satisfactory,Yes,1996-01-01,
00-69742517,Heer,Solanki,Male,West Bengal,Durgapur,2023-02-08,Customer Service,Support Specialist,Bachelor,58428,Satisfactory,No,2001-08-20,
00-59499531,Aarna,Sankaran,Male,West Bengal,Durgapur,2016-08-16,IT,Software Developer,Master,98674,Satisfactory,No,1985-08-04,
00-34572406,Miraya,Wable,Male,Rajasthan,Jodhpur,2024-05-16,IT,IT Support Specialist,Bachelor,64571,Good,No,1975-09-14,
00-39609418,Piya,Korpal,Male,Madhya Pradesh,Gwalior,2024-01-11,Marketing,Content Creator,Bachelor,70298,Satisfactory,No,1981-01-28,
00-59047374,Vaibhav,Bahl,Male,West Bengal,Durgapur,2022-07-09,Customer Service,Customer Service Representative,High School,57229,Satisfactory,No,2004-01-10,
00-61795004,Tara,Zachariah,Female,West Bengal,Howrah,2021-02-03,Marketing,Marketing Coordinator,Bachelor,62476,Satisfactory,No,1986-11-26,
00-80992433,Anika,Date,Female,West Bengal,Durgapur,2019-07-31,Customer Service,Support Specialist,Bachelor,58145,Excellent,No,1984-10-21,
00-67158027,Divij,Barman,Male,West Bengal,Kolkata,2017-04-06,Operations,Inventory Specialist,High School,63259,Excellent,No,2003-10-04,
00-87545140,Samaira,Thakur,Male,Delhi,Delhi,2017-10-05,Operations,Operations Analyst,Bachelor,60918,Satisfactory,Yes,1994-12-04,
00-26148236,Mohanlal,Batta,Female,West Bengal,Kolkata,2015-06-26,IT,IT Support Specialist,High School,56859,Needs Improvement,No,1976-08-31,
00-28534098,Vaibhav,Shere,Male,Madhya Pradesh,Indore,2018-05-12,Customer Service,Help Desk Technician,High School,72518,Excellent,No,1984-08-16,
00-27396478,Nakul,Ramakrishnan,Male,West Bengal,Kolkata,2024-07-01,Marketing,Marketing Coordinator,Bachelor,70030,Good,No,1999-03-24,
00-61415792,Arhaan,Edwin,Female,Uttar Pradesh,Prayagraj,2020-04-30,Customer Service,Customer Service Representative,Bachelor,56860,Satisfactory,Yes,1965-05-18,
00-24744772,Ishita,Soni,Female,West Bengal,Kolkata,2017-10-01,Customer Service,Support Specialist,High School,57838,Good,Yes,1993-06-23,
00-66599806,Alisha,Chokshi,Female,West Bengal,Howrah,2022-08-27,Customer Service,Support Specialist,High School,57358,Good,No,1999-08-24,
00-76060625,Zain,Batta,Male,Madhya Pradesh,Bhopal,2017-01-04,Operations,Inventory Specialist,Bachelor,63993,Good,No,1986-07-15,
00-52892856,Piya,Bhatt,Female,West Bengal,Howrah,2022-08-19,Marketing,Content Creator,High School,57370,Satisfactory,No,1971-08-23,
00-88424329,Pari,Sridhar,Female,West Bengal,Durgapur,2023-01-11,IT,IT Support Specialist,Bachelor,63767,Satisfactory,No,1982-09-05,
00-46143610,Dishani,Kapadia,Female,West Bengal,Howrah,2023-01-27,Customer Service,Support Specialist,Bachelor,58474,Good,No,1985-04-04,
00-87246064,Damini,Chana,Female,West Bengal,Durgapur,2016-06-28,IT,Software Developer,Bachelor,96420,Excellent,No,1990-03-29,
00-98146576,Raghav,Sarin,Female,West Bengal,Kolkata,2018-08-08,IT,IT Manager,PhD,116510,Good,Yes,1973-12-27,
00-29776212,Vidur,Suresh,Male,Uttar Pradesh,Noida,2023-12-26,Customer Service,Help Desk Technician,Bachelor,69878,Good,No,1977-03-13,
00-71937331,Heer,Sachdeva,Male,West Bengal,Durgapur,2020-10-08,Operations,Logistics Coordinator,Bachelor,67531,Good,No,1984-06-18,
00-99674912,Badal,Date,Male,West Bengal,Kolkata,2022-08-16,Sales,Sales Consultant,Master,89280,Excellent,No,1981-04-04,
00-56290206,Fateh,Sarkar,Male,West Bengal,Durgapur,2024-07-19,Sales,Sales Consultant,Master,69630,Good,No,1975-08-16,
00-72228848,Ayesha,Chahal,Male,Madhya Pradesh,Bhopal,2023-12-17,Operations,Logistics Coordinator,Bachelor,63039,Needs Improvement,No,1986-05-22,
00-25598434,Alisha,Din,Male,West Bengal,Kolkata,2023-11-28,Customer Service,Customer Service Representative,Bachelor,73463,Satisfactory,No,1974-06-25,
00-97971567,Ishaan,Bahri,Male,Madhya Pradesh,Bhopal,2016-04-22,Marketing,SEO Specialist,Bachelor,63757,Excellent,No,1992-11-06,
00-40894000,Kismat,Gandhi,Female,West Bengal,Kolkata,2021-06-15,Operations,Logistics Coordinator,Bachelor,59746,Good,No,1984-06-04,
00-22563750,Faiyaz,Sankar,Male,Madhya Pradesh,Indore,2017-03-02,Operations,Inventory Specialist,Bachelor,71147,Good,No,1983-10-25,
00-29329805,Dhanuk,Chaudhary,Female,West Bengal,Howrah,2023-07-07,Sales,Sales Specialist,Master,57277,Satisfactory,No,1969-06-21,
00-96584886,Aradhya,Dash,Female,Uttar Pradesh,Noida,2022-01-03,Sales,Sales Representative,Bachelor,66301,Good,No,1977-05-27,
00-17529652,Vidur,Soni,Female,West Bengal,Kolkata,2024-10-16,Sales,Sales Specialist,Master,85120,Satisfactory,No,1992-09-08,
00-46202036,Zara,Sachdeva,Male,West Bengal,Howrah,2018-12-18,Operations,Inventory Specialist,High School,60193,Good,Yes,1989-04-11,
00-75530149,Jayesh,Som,Male,West Bengal,Howrah,2019-05-27,Sales,Sales Consultant,Bachelor,94879,Satisfactory,No,1973-09-12,
00-11577154,Azad,Dora,Female,West Bengal,Kolkata,2019-03-12,Operations,Logistics Coordinator,Bachelor,63297,Good,No,1988-06-21,
00-39488936,Mamooty,Garde,Female,Uttar Pradesh,Noida,2022-12-03,Operations,Logistics Coordinator,Bachelor,64452,Needs Improvement,No,1984-07-13,
00-36905453,Pihu,Manne,Male,Madhya Pradesh,Bhopal,2015-11-25,Operations,Inventory Specialist,Bachelor,70023,Good,Yes,1989-06-28,
00-30340520,Bhamini,Contractor,Male,West Bengal,Kolkata,2015-10-05,Sales,Sales Representative,Bachelor,70099,Satisfactory,No,1994-06-27,
00-79523757,Ahana ,Swamy,Male,Karnataka,Bengaluru,2017-09-30,Customer Service,Customer Service Representative,High School,63561,Good,No,1978-01-19,
